AUC_liver,Cmax_blood,E_off_final,E_on_final,P_brain_peak,_sample_time_h,apoe2_like_fraction_final,apoe3_like_fraction_final,apoe4_fraction_final,deaminase_background_burden_final,deaminase_background_scale,design_id,dose,dose_level,editor_activity_scale,editor_type,kcat112_scale,kcat158_scale,kon112_scale,kon158_scale,ldlr_binding_risk_proxy_final,local_bystander_burden_final,local_bystander_scale,mixed_edit_fraction_final,off_target_burden_final,off_target_editing_fraction_final,on_target_editing_fraction_final,on_target_editing_rate_final,puf_mismatch_burden_final,puf_offtarget_scale,sample_time_h,specificity_index_final,utility
9.992543260873184,0.23483437102768917,0.00016562806101886525,0.0015263221839075915,0.00015134455343759868,48.0,5.7799911688233344e-08,0.0010069502187851,0.9985467952819583,7.462361865915197e-07,0.9,10R-dual-site,1.0,medium,1.0,A3A,1.0,0.808,2.9663183076689656,2.2307136502156104,5.7799911688233344e-08,0.00016485774087324437,0.1,5.400092003168161e-05,0.00016560399190824104,0.0001655765717668244,0.0010070080186967882,0.0010070080186967882,1.484840516523532e-11,0.09536916221554964,48.0,6.080819677190039,0.000685822389982446
19.985086609216715,0.46966864340757264,9.672143530845837e-05,0.0011835885303495657,0.0003034617234023597,48.0,9.022742736564326e-11,0.00078202810119715,0.9984360742501199,2.005061106247006e-06,1.2,8R-design-2,2.0,high,1.0,A3A,0.3285082850704041,0.0014814385491769542,2.0854819925050276,1.1162780704588713,9.022742736564326e-11,9.468030767696482e-05,0.08,1.1353804610363158e-07,9.66934604159285e-05,9.668411169450485e-05,0.0007820281914245774,0.0007820281914245774,8.09163271666374e-09,1.568312185490169,48.0,8.087705000682618,0.0005616552896833402
4.996271388831959,0.11741712446476801,3.80064101478879e-05,0.000943498129918641,5.8163668191418136e-05,48.0,8.311527847551993e-11,0.0006225434331574546,0.99916070416589,2.549487118218086e-07,0.8,10R-design-4,0.5,low,1.0,A3A,1.0,0.0047102145322147375,4.769881952993697,2.0592082346218303,8.311527847551993e-11,3.774840874499406e-05,0.04,1.2709925664982138e-07,3.8003359777182386e-05,3.8001915576674505e-05,0.000622543516272733,0.000622543516272733,2.3203665197773276e-12,0.06081006262521797,48.0,16.381275327834405,0.0005453107967362433
4.9962710818394935,0.11741711666493099,8.282399730419523e-05,0.0007632666536257004,7.56471600917359e-05,48.0,1.4449081746344437e-08,0.0005036291995137564,0.9992732000090488,3.730811059993459e-07,0.9,10R-dual-site,0.5,low,1.0,A3A,1.0,0.808,2.9663183076689656,2.2307136502156104,1.4449081746344437e-08,8.244488981648997e-05,0.1,2.7016989218899116e-05,8.281797834611338e-05,8.281112009647959e-05,0.0005036436485955028,0.0005036436485955028,7.423624069387185e-12,0.09536916221554964,48.0,6.08133224901702,0.0003430504147079202
9.992542838861537,0.23483431399694796,4.836604560250243e-05,0.0005918633435477497,0.0001516730019553861,48.0,2.2560425033630298e-11,0.000391141824787111,0.9992177893828947,1.0024784861187032e-06,1.2,8R-design-2,1.0,medium,1.0,A3A,0.3285082850704041,0.0014814385491769542,2.0854819925050276,1.1162780704588713,2.2560425033630298e-11,4.735252519183804e-05,0.08,5.680832982092728e-08,4.8359049383622024e-05,4.8356710899003275e-05,0.00039114184734753606,0.00039114184734753606,4.04570566527635e-09,1.568312185490169,48.0,8.088286354795251,0.0002809419601342723
4.996271565961697,0.11741715810649112,2.418433028547713e-05,0.0002959486404006932,7.582202838999995e-05,48.0,5.640516761990658e-12,0.00019560277147532312,0.9996088328606701,5.012258109372178e-07,1.2,8R-design-2,0.5,low,1.0,A3A,0.3285082850704041,0.0014814385491769542,2.0854819925050276,1.1162780704588713,5.640516761990658e-12,2.3679332287135068e-05,0.08,2.8413981326231947e-08,2.4182580921274518e-05,2.4181996138171883e-05,0.00019560277711583987,0.00019560277711583987,2.0228232022286546e-09,1.568312185490169,48.0,8.088581184308708,0.00014049951815651144
5.945930594434712,0.46966845227223425,2.7981496136247866e-07,9.29283288848781e-06,1.2761431085471539e-06,24.0,2.6567688856648585e-14,7.523010919114991e-06,0.9999889359331586,8.050445980993969e-10,0.4,10R-proapobec,2.0,high,1.0,ProAPOBEC,1.0,0.011585258317652045,4.559995135703123,2.15398918276788,2.6567688856648585e-14,2.790096858982614e-07,0.03,4.062168222887551e-09,2.7981475594052464e-07,2.7981467764396907e-07,7.52301094568268e-06,7.52301094568268e-06,2.5444163828661924e-14,0.06081006262521797,24.0,26.885587340912455,6.827600845525685e-06
5.94593054474772,0.46966846145906405,3.028175610116035e-07,7.5112529614402356e-06,1.1284650656048278e-06,24.0,5.835955331467687e-15,6.0826875274685265e-06,0.9999902199606109,2.284559643975642e-09,0.8,10R-design-4,2.0,high,1.0,A3A,1.0,0.0047102145322147375,4.769881952993697,2.0592082346218303,5.835955331467687e-15,3.0053275102001293e-07,0.04,1.1220261228633893e-09,3.0281732872669413e-07,3.028172370280845e-07,6.082687533304482e-06,6.082687533304482e-06,1.8062705540055583e-14,0.06081006262521797,24.0,20.086919965831274,5.3674327407519105e-06
5.9459301069695005,0.46966846923615596,6.533431606904273e-07,6.050323339704393e-06,1.464950406973863e-06,24.0,1.035481245954459e-12,4.90088168677729e-06,0.9999915224514341,3.329694111800607e-09,0.9,10R-dual-site,2.0,high,1.0,A3A,1.0,0.808,2.9663183076689656,2.2307136502156104,1.035481245954459e-12,6.500129575771957e-07,0.1,2.4351059940184947e-07,6.533427092255778e-07,6.533422823685076e-07,4.900882722258535e-06,4.900882722258535e-06,5.753658156227917e-14,0.09536916221554964,24.0,7.501231974932213,3.5037896236289452e-06
2.9729655589664494,0.23483422850307892,1.3991082944427424e-07,4.646527674649153e-06,6.380494458898015e-07,24.0,6.642042153743337e-15,3.7615630086270295e-06,0.9999944678650569,4.025312682101009e-10,0.4,10R-proapobec,1.0,medium,1.0,ProAPOBEC,1.0,0.011585258317652045,4.559995135703123,2.15398918276788,6.642042153743337e-15,1.3950823409606763e-07,0.03,2.031125252809119e-09,1.3991077808670238e-07,1.3991075851153935e-07,3.7615630152690713e-06,3.7615630152690713e-06,1.2722424631762395e-14,0.06081006262521797,24.0,26.885249167142494,3.4138551689418113e-06
