AUC_liver,Cmax_blood,E_off_final,E_on_final,P_brain_peak,absorption.footpad.k_blood,absorption.footpad.k_lymph,apoe2_like_fraction_final,apoe3_like_fraction_final,apoe4_fraction_final,bbb.k_brainblood_to_EC,bbb.k_endo_to_ISF,deaminase_background_burden_final,distribution.k_blood_to_brain,distribution.k_blood_to_liver,dose,editing.k_cat_112,editing.k_cat_158,editing.k_cat_off,editing.k_cat_on,editing.k_cat_puf_off,editing.k_deaminase_bg,editing.k_off_on,editing.k_on_112,editing.k_on_158,editing.k_on_off,editing.k_on_on,editing.k_on_puf_off,editing.local_bystander_per_112,editing.local_bystander_per_158,intracellular.k_deg_m,intracellular.k_deg_p,intracellular.k_tl,intracellular.k_tx,ldlr_binding_risk_proxy_final,local_bystander_burden_final,mixed_edit_fraction_final,off_target_burden_final,off_target_editing_fraction_final,on_target_editing_fraction_final,on_target_editing_rate_final,puf_mismatch_burden_final,sample_id,specificity_index_final
3.1083371433821814,0.1948477396597394,3.785303037212714e-07,1.1066082450144517e-06,1.9068212687544285e-05,0.017543567170816,0.03634082572041435,1.3651201352469947e-12,7.315645482084784e-07,0.999954611224941,0.00737586953048717,0.005420026201538968,2.4303960146060807e-07,0.03516346648351529,0.028522303768158768,1.0,0.030548241718006068,0.014041919818675358,0.015412884952560716,0.3448728136913643,0.024767646379521554,0.0006869778423856715,0.35561944434958115,0.23238911098939008,1.649653727348034,0.011041814888985747,1.0076225593978791,0.01896457969252044,0.005624639696519663,0.022324125065495436,0.19631893182731414,0.07815426132720966,0.3872693159434865,0.3192379676725003,1.3651201352469947e-12,7.035850263573771e-08,1.8946978382217484e-06,3.7852428960767295e-07,3.785241463267108e-07,7.315659133286137e-07,7.315659133286137e-07,6.512618551132717e-08,10,1.9326738092389029
4.976662672459261,0.33759558338187373,8.96470806598427e-06,4.462716014443691e-05,1.2353406877996793e-05,0.05240008838941825,0.07185746144608385,4.803403326050437e-11,2.958443613411688e-05,0.9999303945311454,0.0050018746687789445,0.002777395704609273,1.7595622969523116e-06,0.008952128850852134,0.026657802963506196,1.0,0.2408867095129807,0.08766963165990463,0.024116176377091677,0.4789348296088831,0.02033008538182134,0.007824740033777778,0.25649595578462064,2.42919291114178,0.3800287756364345,0.14564410748292034,6.68307096350411,0.3476028289482561,0.14722643465611465,0.00473668738237051,0.07210187472884841,0.048724106000786215,0.6099075137168063,0.5819068296223837,4.803403326050437e-11,6.581661673163904e-06,1.6026942108327652e-06,8.964581576328382e-06,8.964501213316999e-06,2.9584484168150142e-05,2.9584484168150142e-05,6.233576062121653e-07,11,3.300151894000803
17.72315129174385,0.20632433648546697,1.0090061445937435e-08,3.3906722739817566e-08,4.0983821367560747e-08,0.08437012829567671,0.07253436312584761,3.282420701229326e-16,2.1991880995095095e-08,0.9999997637974644,0.00313238880282484,0.005108574140610243,3.1539671005590784e-10,0.001709965283163477,0.1945119996273805,1.0,1.7489883716591206,0.018635914679100845,0.060535833947079315,0.0883899241201241,0.0020637538165414132,0.00040594054827556994,1.367918312714681,0.19317814696839125,4.179692579867477,0.4444401963470941,3.6971922529156904,0.37220317456404545,0.18955005257349647,0.1465787350403446,0.03672730481030074,0.03715124280793366,0.12653726567394735,0.06296496214925915,3.282420701229326e-16,9.535366173738182e-09,1.3828728327476583e-08,1.0090060684489345e-08,1.009006058266993e-08,2.1991881323337167e-08,2.1991881323337167e-08,2.392978006952566e-10,12,2.1793428868488185
7.605835346177448,0.16440294006940553,1.868172241119061e-07,2.9843436580592725e-05,9.424665317632214e-07,0.018213475812387726,0.02900654853539392,3.2036183204048205e-12,1.9948048033393844e-05,0.9999703867600493,0.0041174154877145624,0.0032381507952136323,6.124457471317798e-08,0.0037683233137392165,0.08080320689470886,1.0,1.132002450300492,0.009367264739076309,0.0014911417180929034,0.4995035819696323,0.0001351082293413979,0.003728154340040784,0.1698437263935193,9.336121355946897,4.276599798627593,0.1509144697734871,0.10868358654680493,0.005208947799802522,0.004190873795255154,0.0021732582528970665,0.02100878876963088,0.01870764872859119,0.5950164989093272,0.4962387854405375,3.2036183204048205e-12,1.2556743166952677e-07,1.537693584410168e-07,1.8681658822393562e-07,1.8681655332331768e-07,1.9948051237012164e-05,1.9948051237012164e-05,4.581841230889434e-12,13,106.77822911119144
16.88526990855949,0.19945266099561187,5.940843203440194e-08,1.3531749110206866e-06,8.867801526287567e-07,0.0766914091427352,0.0528791148636252,5.981908567474996e-14,8.780878675108027e-07,0.9999915249872918,0.0034699754980113923,0.02968710844705309,2.296676577729622e-09,0.0027502296445048144,0.18374858997336674,1.0,0.04411703401760683,0.007452909314484959,0.05156240871871255,0.06531030746232304,0.003147168559602207,0.0001316892092556488,0.24007858294924728,4.011041756164199,2.2605540702302664,1.4426827098420005,2.3790914854673972,0.21310996706784865,0.018733422418211805,0.2577799109189961,0.11730726409903802,0.005940373096962329,0.13337142752426046,0.3065572099699097,5.981908567474996e-14,5.2403190652243775e-08,6.79466870974823e-08,5.94082596282806e-08,5.9408256098880086e-08,8.780879273298884e-07,8.780879273298884e-07,4.708392398307197e-09,14,14.780320994856924
7.066000161737391,0.15528119841579516,1.4599091692302106e-09,6.2407580767220855e-09,8.991924365929574e-08,0.007363687424372672,0.037058662618025616,9.308877011321761e-18,4.233214782620427e-09,0.9999999792705594,0.002994868851061329,0.0018140578406510583,5.631611024208339e-10,0.002541533858988639,0.08331633405996573,1.0,0.09506458729033143,0.4041002698842174,0.008640628837422582,0.31633113696057696,0.00042208661262506923,0.00036914680040331854,0.14571513288759205,0.10872419844988718,0.021768528094643348,0.025665691501770473,3.3036688618840175,0.030708957078915432,0.14146246113269678,0.001890385753731239,0.033292898599716944,0.012467838722026881,0.2729899531935148,0.05868196612998388,9.308877011321761e-18,8.889467823629153e-10,2.1848618428640212e-09,1.4599091619384586e-09,1.4599091598056638e-09,4.233214791929304e-09,4.233214791929304e-09,7.801277154709413e-12,15,2.897657775194446
9.223567156173086,0.24159964405264284,4.262400702909362e-06,2.0490134929476257e-06,3.283750731385185e-05,0.018249291440106234,0.13181053901609002,5.2541684959830126e-12,1.3470928938831154e-06,0.9999410365721793,0.008526631033074404,0.006482481590780619,3.722867345285104e-06,0.026180867812187727,0.07641823793430101,1.0,0.0415496037045256,0.02312280970741377,0.0014021453284409433,0.22249487512696667,0.00019005841318898127,0.005984862037092932,0.5222076498657222,0.18181811977231987,1.1957429967840927,0.06305622854307102,2.5909009084978813,0.002758020319854145,0.10072415647964489,0.055564049295600895,0.2391546676994456,0.06050618377291167,0.3013564609788648,0.4448349270199415,5.2541684959830126e-12,5.393162475239262e-07,3.929833463367345e-06,4.2623144411355405e-06,4.262296273884317e-06,1.3470981480516112e-06,1.3470981480516112e-06,1.3084832650985947e-10,16,0.31604844049250413
4.874644215661085,0.20282515416609942,1.4552513684016717e-08,4.171018120678639e-06,4.536637842514645e-06,0.010329904269606956,0.038279237471042324,2.8272046574912914e-13,2.7733352835240343e-06,0.9999926145154671,0.003576079918523965,0.005178902894712594,6.095834735504418e-09,0.006033881395262382,0.04422761568868763,1.0,0.2669368366395766,0.01666986805901784,0.0010066650003876497,0.15663338683512865,0.00010383454232514427,7.447812861438137e-05,1.7620819463980464,0.5797666279348707,0.32109084382714836,0.06614702084175517,0.3082428332443554,0.023028537159105904,0.0016088859560128377,0.010953477798004239,0.2269986500569146,0.02574713285012614,2.2891202233505754,0.11542530869518972,2.8272046574912914e-13,8.378684981241195e-09,1.0130114820813836e-07,1.4552489721215963e-08,1.4552489509426455e-08,2.7733355662445e-06,2.7733355662445e-06,7.797000447035006e-11,17,190.56155050670358
3.5315831943318896,0.14900124720004027,1.9979544352458926e-06,4.623649284987948e-06,8.532324389171734e-06,0.005348543893794859,0.022013898176742687,1.0948896948503494e-10,3.099982916856208e-06,0.9999300125731375,0.01734481000093463,0.007043579213844452,7.241574998125717e-07,0.0024862023370577193,0.04558787655061098,1.0,0.03670264711348781,1.0467850780646628,0.09004813256531101,1.8904494711949333,0.026452569979810808,0.004799091207112992,0.16651656587189742,1.9339217573614647,2.013743771738153,0.022075939194971854,0.6012193394650459,0.04933448356216957,0.002091948502402007,0.023059393223313927,0.10526796682014261,0.06961348332660502,1.0021111071455868,0.5430935181302423,1.0948896948503494e-10,1.1972564060258315e-06,3.4291934773435775e-05,1.997931014127949e-06,1.997927022405589e-06,3.100092405825693e-06,3.100092405825693e-06,7.65171082895459e-08,18,1.5516505986801563
14.773271704724788,0.1761722640984334,2.7015422917751744e-05,0.0009384786195041785,0.0001927394472732214,0.06098862720303891,0.06388531594208521,4.0740755294264234e-08,0.0006083307799484352,0.9988580537254248,0.017247715671107715,0.026938090012712787,1.105300405631012e-05,0.02535387289298049,0.1767682629032862,1.0,0.5365054926859119,0.09378711248454005,0.032169794370408004,0.07362960744792743,0.04297575813910872,0.0029515247668394254,0.18916684514577936,1.8010850321119893,0.8574757681924786,0.8380108695515897,0.1845807455517143,0.001020810831359124,0.014366516581201857,0.024695738850481107,0.11522490951618769,0.005489221854125026,0.20962512416772178,0.4380360663258301,4.0740755294264234e-08,1.589367843338329e-05,6.343760905635253e-05,2.701053028744464e-05,2.7009800738376726e-05,0.0006083715207037295,0.0006083715207037295,6.384779775122855e-08,19,22.523493308352627
